index,fold
163750,1
163757,1
163764,0
163786,2
163787,0
163789,0
163793,0
163794,1
163804,0
163812,1
163814,1
163818,2
163827,0
163846,0
163848,0
163855,1
163858,1
163863,2
163869,2
163873,1
163878,2
163887,0
163889,2
163890,1
163893,2
163897,2
163902,2
163920,1
163922,0
163923,0
163927,1
163928,2
163929,0
163931,2
163933,2
163936,1
163939,0
163940,2
163942,1
163944,0
163954,2
163955,1
163958,1
163960,1
163962,2
163969,1
163980,2
163982,0
163985,1
163990,0
163999,1
164005,2
164008,0
164013,1
164020,1
164025,0
164029,0
164034,1
164040,0
164049,2
164052,1
164058,1
164059,2
164073,2
164075,2
164079,0
164107,0
164118,0
164119,0
164133,1
164143,2
164147,1
164158,0
164170,0
164190,0
164192,2
164193,1
164197,0
164211,1
164212,1
164229,2
164238,0
164253,1
164264,2
164292,0
164295,2
164297,0
164301,0
164302,1
164303,2
164309,2
164311,0
164318,0
164320,1
164330,1
164338,1
164347,1
164350,0
164364,1
164366,0
164369,1
164379,2
164407,1
164415,2
164430,1
164437,1
164445,0
164457,2
164462,2
164497,2
164503,2
164509,2
164511,1
164513,2
164514,1
164517,1
164524,0
164538,1
164544,0
164545,2
164547,1
164569,1
164570,0
164590,1
164597,0
164599,0
164609,0
164613,2
164625,2
164628,2
164631,1
164634,1
164636,1
164640,1
164647,1
164655,0
164656,2
164660,2
164676,1
164677,1
164687,1
164688,0
164689,0
164698,1
164701,0
164705,2
164713,1
164717,2
164720,2
164726,0
164742,1
164745,2
164749,1
164752,0
164753,0
164761,1
164763,0
164766,0
164769,1
164771,0
164778,2
164789,0
164792,0
164793,0
164796,1
164801,0
164811,1
164814,0
164816,0
164817,2
164820,2
164831,2
164860,1
164869,1
164873,0
164878,2
164886,0
164887,2
164898,0
164912,2
164914,0
164917,2
164932,2
164935,2
164936,0
164940,2
164949,0
164959,2
164969,2
164970,2
164971,1
164974,0
164981,2
164985,0
164989,1
164990,2
164992,0
165007,0
165022,1
165024,1
165029,0
165030,1
165042,2
165048,2
165051,1
165055,1
165057,1
165058,2
165059,0
165060,0
165073,2
165086,0
165092,1
165099,0
165100,0
165103,0
165104,0
165110,0
165131,2
165133,1
165135,2
165138,2
165145,2
165150,1
165151,0
165176,2
165179,0
165195,2
165215,0
165231,0
165234,2
165241,2
165244,0
165248,1
165256,2
165258,0
165267,1
165273,0
165281,1
165284,0
165290,2
165295,1
165317,2
165321,1
165324,2
165328,2
165348,2
165352,2
165356,0
165362,2
165364,1
165366,0
165369,0
165375,1
165378,2
165382,1
165387,0
165389,2
165390,0
165397,1
165405,0
165406,2
165411,1
165415,1
165423,2
165425,1
165428,0
165437,2
165439,2
165448,2
165459,0
165465,0
165474,0
165475,2
165482,1
165483,2
165485,1
165487,1
165493,2
165503,1
165504,0
165506,0
165513,1
165518,1
165519,1
165541,0
165547,0
165560,2
165565,0
165568,0
165575,0
165578,1
165583,1
165594,1
165604,2
165614,0
165622,2
165624,1
165626,1
165631,0
165632,2
165633,2
165636,2
165637,0
165638,1
165645,2
165651,0
165655,1
165661,2
165671,2
165672,0
165686,2
165690,2
165696,2
165699,1
165700,0
165701,0
165704,0
165706,1
165714,0
165720,1
165723,0
165732,0
165734,0
165739,2
165745,0
165746,0
165747,1
165748,2
165749,0
165752,0
165768,1
165769,0
165773,1
165775,0
165779,2
165780,2
165787,1
165788,1
165791,1
165796,0
165802,0
165803,0
165809,1
165813,0
165815,0
165823,0
165825,1
165827,0
165831,0
165833,0
165852,0
165867,0
165875,0
165883,0
165885,2
165886,1
165887,1
165889,2
165893,2
165900,0
165905,2
165917,0
165923,1
165927,0
165939,0
165953,1
165986,1
165989,0
165996,0
165999,1
166000,1
166008,2
166010,0
166011,2
166018,0
166019,0
166020,0
166031,1
166041,2
166046,2
166056,1
166059,2
166062,0
166064,0
166081,2
166095,2
166099,2
166101,1
166102,1
166104,2
166107,0
166118,1
166127,2
166131,2
166133,0
166135,1
166143,0
166146,0
166157,1
166160,2
166165,0
166172,1
166181,1
166183,1
166184,2
166197,0
166209,0
166215,2
166218,2
166222,1
166223,1
166228,1
166229,1
166237,1
166251,0
166273,2
166280,1
166284,0
166290,2
166293,1
166299,2
166300,0
166301,2
166307,0
166318,0
166323,1
166325,2
166334,1
166340,1
166341,0
166347,1
166349,2
166352,1
166365,0
166375,1
166376,1
166387,2
166405,2
166410,2
166422,0
166423,1
166431,1
166435,1
166439,2
166447,0
166449,2
166453,1
166461,2
166465,2
166479,1
166482,2
166496,1
166500,0
166505,1
166521,0
166524,1
166561,2
166567,2
166570,2
166588,2
166596,0
166609,1
166618,2
166621,1
166625,1
166629,2
166641,2
166650,1
166656,0
166662,0
166670,0
166673,0
166678,1
166685,2
166698,1
166707,1
166708,2
166713,0
166718,2
166726,0
166727,1
166728,1
166729,2
166739,1
166742,0
166764,1
166766,1
166767,2
166768,0
166777,2
166785,1
166789,2
166792,2
166794,1
166795,1
166800,2
166810,0
166814,0
166815,0
166816,1
166835,0
166848,0
166857,1
166859,2
166861,0
166876,1
166890,2
166892,1
166901,1
166905,2
166918,1
166919,0
166921,2
166938,1
166969,2
166979,1
166984,1
166999,2
167006,0
167011,2
167017,2
167019,2
167025,0
167038,0
167041,0
167048,2
167068,2
167075,1
167077,1
167082,0
167085,2
167092,2
167093,0
167097,1
167099,2
167108,1
167109,2
167129,2
167138,2
167139,0
167141,0
167142,2
167151,1
167152,0
167158,0
167159,0
167163,1
167168,1
167175,1
167195,1
167196,0
167209,0
167211,0
167212,0
167216,2
167228,1
167243,1
167247,0
167257,2
167277,2
167282,2
167291,0
167298,1
167310,2
167313,2
167336,1
167337,2
167348,0
167352,1
167363,0
167365,0
167373,0
167376,1
167377,1
167378,1
167390,2
167396,0
167398,1
167401,2
167402,1
167405,2
167406,2
167408,0
167431,1
167460,2
167463,1
167472,2
167477,0
167479,2
167491,1
167494,1
167495,1
167505,2
167516,0
167521,1
167530,2
167531,1
167542,0
167551,0
167559,2
167561,1
167564,1
167568,1
167569,1
167575,2
167605,2
167616,1
167617,1
167623,1
167628,2
167636,2
167642,0
167645,2
167649,1
167662,1
167666,2
167667,0
167670,2
167676,0
167681,1
167689,1
167691,1
167692,1
167706,1
167724,2
167738,2
167741,0
167747,1
167764,0
167768,0
167782,1
167783,0
167797,2
167798,0
167799,1
167802,1
167808,0
167822,2
167834,2
167840,1
167844,1
167848,1
167850,0
167856,2
167874,2
167877,1
167888,1
167890,0
167893,1
167899,2
167903,2
167905,2
167912,1
167921,2
167924,2
167926,2
167935,1
167939,1
167940,2
167950,1
167951,0
167955,2
167957,1
167960,0
167969,1
167974,2
167976,1
167996,2
168002,2
168012,1
168018,2
168025,0
168028,0
168036,2
168041,1
168043,0
168049,1
168054,2
168056,2
168062,1
168065,2
168088,1
168091,2
168096,0
168097,2
168100,0
168106,1
168108,0
168128,0
168136,0
168158,0
168165,0
168170,2
168179,0
168182,1
168186,0
168188,2
168193,2
168194,1
168205,0
168212,0
168213,0
168218,2
168231,1
168236,1
168240,1
168257,1
168265,1
168267,0
168272,0
168277,1
168283,0
168292,2
168303,0
168306,2
168307,2
168311,1
168316,1
168318,1
168320,1
168342,0
168348,0
168349,2
168352,0
168371,0
168380,0
168383,1
168399,0
168406,2
168415,0
168421,2
168427,1
168433,2
168435,1
168436,0
168439,0
168445,2
168447,0
168450,1
168454,1
168467,1
168475,2
168480,0
168490,2
168495,0
168497,0
168501,0
168502,0
168507,1
168509,1
168512,2
168520,0
168522,1
168528,1
168531,2
168532,2
168540,0
168541,2
168542,0
168553,2
168560,0
168562,1
168565,1
168576,1
168579,2
168582,0
168585,2
168590,2
168593,2
168606,1
168607,1
168608,2
168615,1
168624,0
168633,1
168636,0
168637,1
168662,2
168665,1
168697,2
168705,1
168715,1
168719,1
168721,0
168749,1
168766,2
168771,0
168772,0
168774,1
168778,2
168807,1
168818,2
168819,2
168826,0
168831,0
168833,2
168835,0
168842,2
168849,0
168852,0
168853,1
168873,2
168875,2
168884,1
168889,2
168891,2
168895,2
168896,0
168902,0
168908,0
168945,0
168947,2
168965,2
168972,1
168973,1
168977,0
168989,0
168990,0
168992,1
168997,1
168999,2
169002,1
169003,1
169005,2
169010,1
169020,2
169029,1
169037,0
169046,1
169047,2
169049,2
169064,1
169071,2
169075,1
169077,0
169079,1
169082,0
169093,1
169095,1
169096,1
169111,1
169113,1
169122,1
169128,0
169137,0
169141,2
169145,0
169150,1
169154,1
169165,2
169166,2
169189,0
169196,0
169204,1
169205,0
169207,2
169213,0
169220,0
169223,1
169228,0
169232,1
169234,1
169246,0
169249,1
169258,1
169261,1
169276,2
169278,0
169292,1
169297,2
169298,2
169300,1
169314,0
169315,0
169322,0
169327,0
169328,0
169346,0
169354,2
169356,0
169359,1
169371,1
169372,2
169386,0
169387,0
169389,1
169393,2
169398,1
169402,2
169403,2
169416,2
169418,1
169424,0
169425,2
169429,0
169436,2
169437,2
169438,0
169443,2
169449,0
169456,2
169458,1
169475,2
169483,0
169504,0
169507,2
169519,1
169536,2
169550,2
169552,0
169560,1
169582,2
169588,0
169598,2
169602,1
169604,1
169606,0
169611,0
169617,2
169619,1
169628,0
169631,1
169639,2
169641,0
169648,0
169651,1
169653,2
169655,0
169662,0
169667,1
169678,1
169693,1
169694,1
169696,2
169704,0
169706,0
169716,1
169719,1
169724,0
169729,1
169734,0
169736,2
169738,0
169740,0
169748,0
169758,0
169761,0
169775,1
169782,2
169790,1
169796,1
169797,0
169799,1
169801,0
169829,1
169831,2
169834,2
169841,2
169843,1
169844,2
169851,1
169853,1
169869,2
169872,0
169891,0
169894,0
169895,1
169898,0
169909,0
169914,1
169919,0
169924,2
169928,1
169930,1
169931,1
169933,1
169947,2
169949,1
169950,1
169962,0
169964,2
169966,1
169973,0
169982,0
169983,1
169994,0
170014,0
170016,2
170025,0
170027,2
170032,0
170034,2
170054,2
170058,0
170061,2
170073,1
170075,1
170077,0
170080,2
170091,2
170113,2
170115,2
170123,0
170128,1
170129,0
170133,2
170141,0
170142,1
170150,0
170156,1
170170,0
170177,2
170178,1
170179,1
170180,1
170181,2
170183,0
170188,0
170194,2
170195,1
170199,1
170205,1
170206,1
170208,0
170216,0
170222,0
170235,2
170236,0
170237,2
170238,0
170242,2
170243,1
170258,0
170264,2
170268,2
170271,2
170277,2
170280,1
170291,0
170292,2
170300,1
170301,1
170310,1
170319,0
170329,2
170332,1
170334,2
170341,2
170349,2
170356,0
170367,0
170368,2
170381,1
170396,2
170401,1
170405,1
170407,1
170409,2
170419,0
170433,0
170436,2
170437,0
170438,2
170440,1
170460,0
170461,2
170463,1
170474,2
170477,0
170490,1
170491,1
170502,1
170507,0
170516,2
170517,0
170518,2
170529,0
170531,2
170537,2
170548,2
170553,0
170559,0
170562,1
170565,2
170585,1
170588,2
170596,2
170597,1
170599,2
170600,2
170609,0
170623,1
170633,1
170637,2
170638,2
170640,0
170651,1
170662,2
170664,2
170665,1
170687,2
170690,2
170691,1
170697,1
170698,0
170711,0
170716,1
170724,2
170726,2
170727,2
170730,2
170757,2
170761,0
170765,2
170766,0
170771,0
170778,1
170785,2
170787,1
170789,2
170792,2
170797,1
170803,2
170804,0
170812,2
170818,2
170822,2
170824,1
170846,1
170847,2
170849,0
170866,0
170869,0
170882,0
170885,0
170894,2
170917,2
170926,0
170932,0
170950,0
170957,0
170958,1
170961,2
170971,1
170980,2
170985,1
170999,1
171004,1
171012,2
171017,1
171024,2
171026,2
171029,2
171034,0
171039,2
171040,0
171041,1
171059,1
171061,1
171073,2
171074,1
171076,1
171082,2
171083,0
171092,1
171093,2
171101,1
171107,2
171115,0
171120,1
171122,1
171132,0
171142,0
171146,1
171148,1
171155,2
171159,2
171160,0
171165,1
171168,1
171178,0
171182,0
171186,0
171197,0
171201,0
171209,1
171217,1
171225,2
171232,2
171233,2
171241,1
171248,0
171256,2
171259,1
171260,2
171265,0
171267,1
171269,1
171282,1
171289,1
171294,2
171302,0
171303,0
171304,0
171305,1
171310,1
171328,1
171334,1
171355,2
171361,1
171362,2
171367,0
171373,2
171392,2
171404,2
171406,1
171408,0
171421,0
171425,0
171431,1
171450,2
171472,2
171487,0
171488,1
171490,1
171496,0
171504,0
171513,1
171524,2
171529,2
171533,0
171536,2
171538,1
171549,2
171552,0
171557,2
171559,1
171563,0
171577,2
171584,2
171588,1
171604,0
171616,1
171620,0
171626,0
171633,2
171662,0
171666,1
171667,1
171671,1
171676,2
171677,0
171685,2
171704,2
171706,0
171711,0
171713,2
171717,1
171721,0
171722,1
171738,0
171741,0
171748,1
171770,0
171777,2
171788,2
171790,1
171799,0
171800,2
171822,1
171828,2
171836,2
171838,0
171844,0
171848,1
171854,1
171857,0
171863,1
171871,0
171872,1
171876,0
171888,1
171891,2
171899,2
171911,1
171926,0
171933,1
171936,2
171943,2
171964,0
171969,2
171971,1
171972,0
171981,0
171996,1
172006,2
172015,2
172042,0
172044,1
172049,1
172050,0
172053,1
172055,0
172065,2
172067,2
172070,0
172083,0
172088,2
172094,1
172113,1
172121,2
172124,1
172176,0
172179,1
172191,0
172193,1
172199,0
172203,0
172219,2
172228,1
172229,0
172245,2
172255,1
172266,0
172268,2
172270,1
172271,1
172274,0
172280,0
172283,0
172284,2
172286,0
172302,2
172312,1
172327,1
172331,2
172332,1
172372,0
172373,0
172380,0
172393,1
172402,2
172403,1
172405,2
172411,2
172412,1
172417,2
172419,1
172421,1
172426,1
172439,1
172443,0
172458,0
172463,1
172470,0
172471,1
172476,0
172488,0
172503,1
172506,0
172511,1
172515,0
172521,2
172523,2
172534,0
172537,0
172543,1
172552,0
172554,0
172561,1
172566,0
172569,1
172571,1
172587,2
172596,2
172598,1
172599,2
172605,1
172622,0
172631,0
172632,1
172641,2
172651,1
172661,1
172664,2
172670,1
172672,2
172675,0
172681,1
172682,2
172694,0
172701,2
172730,2
172732,2
172735,0
172738,2
172741,0
172754,0
172764,2
172767,1
172769,1
172774,1
172780,2
172781,1
172782,2
172787,0
172797,1
172809,2
172814,2
172821,2
172823,1
172844,1
172855,2
172869,0
172881,0
172883,2
172890,1
172895,0
172910,2
172920,2
172927,2
172946,2
172949,0
172952,0
172957,1
172965,0
172970,0
172971,0
172979,1
172983,0
172997,1
173005,2
173010,2
173012,0
173014,1
173016,2
173023,2
173045,0
173051,0
173053,1
173062,1
173072,2
173088,0
173094,2
173097,1
173100,1
173102,0
173117,0
173118,1
173123,0
173133,2
173141,0
173142,0
173143,0
173154,0
173155,1
173163,2
173174,2
173177,1
173184,2
173193,1
173201,1
173206,2
173216,0
173220,2
173228,0
173257,1
173267,0
173269,2
173286,0
173287,1
173300,2
173306,1
173323,0
173324,2
173330,1
173342,1
173343,2
173345,2
173346,2
173353,1
173358,0
173364,1
173370,1
173375,2
173377,1
173380,2
173381,1
173384,1
173385,0
173394,1
173399,0
173402,1
173416,0
173419,0
173425,0
173448,0
173449,1
173454,2
173464,1
173467,2
173470,1
173471,2
173472,2
173476,0
173478,0
173480,2
173482,2
173493,2
173501,0
173503,2
173513,2
173518,1
173525,2
173526,1
173533,2
173534,1
173549,0
173564,1
173584,2
173588,1
173593,0
173600,1
173617,1
173620,1
173627,0
173647,1
173653,1
173659,0
173660,1
173670,1
173675,0
173676,0
173685,2
173689,2
173692,2
173702,0
173722,0
173724,1
173728,2
173731,2
173732,1
173736,1
173748,0
173749,2
173761,0
173768,0
173772,1
173775,2
173779,2
173791,0
173796,2
173798,2
173802,1
173819,0
173821,0
173823,1
173829,1
173830,2
173832,2
173841,2
173843,2
173850,1
173852,1
173869,2
173895,0
173907,2
173910,2
173911,2
173912,1
173915,2
173918,0
173922,1
173934,2
173940,0
173959,1
173960,2
173962,0
173963,0
173972,1
173980,1
173994,2
173997,0
174002,2
174004,1
174006,2
174008,1
174017,2
174020,2
174049,1
174052,2
174058,2
174071,0
174073,2
174077,0
174088,0
174093,2
174097,1
174118,1
174124,0
174125,1
174142,0
174144,2
174156,2
174168,0
174170,1
174189,2
174196,1
174204,1
174220,1
174222,1
174224,2
174227,1
174232,2
174235,1
174239,0
174254,2
174271,2
174276,2
174282,0
174286,1
174291,2
174294,2
174295,1
174297,0
174299,2
174301,0
174309,0
174312,2
174330,0
174340,0
174343,0
174351,2
174358,0
174368,2
174379,1
174388,1
174395,2
174402,0
174403,0
174408,1
174418,0
174430,1
174433,2
174436,0
174442,0
174455,1
174466,1
174467,2
174470,1
174472,0
174476,1
174480,0
174484,0
174485,0
174487,2
174494,2
174496,0
174497,0
174499,2
174524,1
174525,0
174527,0
174538,2
174541,0
174542,0
174557,2
174565,1
174571,1
174573,0
174575,2
174594,0
174602,0
174604,1
174610,2
174612,1
174615,1
174631,1
174632,1
174635,1
174646,1
174648,0
174653,2
174657,1
174658,0
174665,0
174675,1
174677,2
174685,0
174687,2
174691,0
174704,1
174708,0
174721,0
174722,0
174726,1
174736,2
174743,2
174745,1
174768,2
174778,0
174779,1
174780,0
174789,0
174799,0
174805,1
174808,1
174810,0
174819,2
174822,0
174825,1
174836,2
174842,2
174853,2
174855,0
174857,1
174862,1
174866,0
174867,2
174868,1
174881,2
174883,1
174884,2
174887,1
174891,2
174894,0
174902,2
174912,1
174945,2
174946,0
174947,2
174948,2
174954,0
174962,2
174967,1
174973,0
174978,1
174979,2
174983,0
174987,2
174993,1
174997,2
175014,0
175015,2
175018,2
175031,1
175032,0
175043,1
175063,0
175080,0
175091,0
175102,1
175117,2
175121,0
175125,2
175126,2
175133,0
175134,1
175139,2
175141,2
175145,0
175148,0
175160,2
175183,1
175184,2
175186,0
175201,0
175204,2
175208,1
175228,0
175238,0
175242,0
175249,0
175261,0
175263,2
175267,1
175268,1
175280,1
175281,1
175282,2
175300,2
175306,2
175314,1
175323,0
175333,1
175334,2
175337,2
175348,1
175357,0
175359,0
175366,1
175372,2
175373,2
175388,2
175396,2
175407,0
175423,2
175427,0
175431,2
175432,0
175434,1
175436,0
175440,0
175441,0
175442,0
175453,0
175454,1
175455,0
175464,1
175471,1
175482,2
175512,2
175518,1
175520,2
175526,1
175528,0
175529,2
175537,2
175541,2
175544,0
175557,0
175559,2
175562,2
175571,2
175579,2
175580,1
175605,2
175606,1
175613,2
175617,1
175619,1
175620,1
175631,1
175633,0
175664,0
175671,0
175674,1
175676,1
175680,0
175689,0
175692,1
175703,1
175712,2
175728,2
175732,2
175738,1
175761,2
175774,1
175784,1
175785,1
175794,2
175808,2
175819,0
175843,1
175844,1
175849,2
175860,2
175861,1
175864,1
175869,0
175890,1
175903,2
175904,2
175909,2
175910,0
175925,2
175926,0
175932,0
175949,0
175950,1
175959,1
175966,1
175968,0
175972,1
175975,1
175991,0
176002,1
176015,0
176021,1
176027,0
176038,2
176047,1
176056,2
176059,1
176066,1
176071,1
176082,2
176087,2
176088,0
176095,2
176096,2
176114,1
176135,2
176137,1
176145,2
176148,2
176153,1
176154,0
176158,1
176172,0
176176,0
176183,1
176186,0
176189,2
176190,2
176192,1
176204,1
176221,2
176228,1
176236,2
176238,1
176245,2
176247,1
176263,0
176290,0
176291,1
176294,0
176295,2
176305,2
176306,0
176353,0
176361,1
176374,0
176382,0
176383,0
176387,0
176392,0
176394,2
176404,0
176412,1
176416,0
176421,2
176431,0
176434,1
176445,2
176462,0
176470,1
176471,0
176472,2
176481,2
176482,1
176489,0
176490,2
176501,2
176509,2
176512,1
176516,1
176538,1
176545,2
176550,0
176560,1
176572,0
176573,0
176581,0
176586,0
176601,0
176606,2
176617,0
176619,2
176625,2
176629,1
176634,0
176636,0
176646,1
176651,2
176652,0
176657,1
176663,1
176668,1
176669,0
176675,2
176677,0
176682,2
176685,1
176687,1
176693,2
176707,2
176714,2
176719,0
176738,0
176742,1
176745,0
176754,2
176756,1
176771,2
176773,2
176783,0
176785,0
176787,0
176793,1
176805,0
176812,1
176814,2
176816,1
176818,0
176825,2
176826,0
176832,1
176835,2
176838,0
176840,2
176853,0
176880,0
176886,1
176888,2
176893,1
176914,1
176918,1
176921,0
176926,2
176927,1
176951,1
176959,0
176963,2
176969,0
176973,0
177005,2
177026,2
177039,2
177044,0
177045,1
177059,2
177069,2
177081,0
177084,1
177090,1
177105,0
177109,2
177117,0
177128,0
177131,0
177133,0
177138,0
177140,2
177147,1
177155,0
177160,0
177166,0
177172,2
177174,0
177178,1
177182,0
177187,1
177192,1
177201,1
177205,2
177212,1
177224,1
177226,2
177236,2
177238,2
177240,1
177245,2
177247,1
177255,2
177257,2
177260,1
177262,2
177263,2
177267,1
177272,0
177273,0
177275,2
177293,0
177301,1
177320,2
177325,2
177328,1
177362,1
177363,0
177372,0
177397,1
177417,1
177431,2
177432,0
177440,0
177449,1
177465,2
177469,1
177477,1
177479,0
177482,2
177483,1
177486,2
177488,1
177490,0
177495,1
177499,1
177503,2
177508,1
177525,0
177526,1
177529,2
177543,1
177549,2
177551,2
177557,0
177561,0
177563,1
177581,0
177583,0
177593,1
177594,1
177602,1
177604,2
177605,1
177606,2
177611,1
177648,2
177649,2
177650,0
177656,2
177657,2
177665,1
177667,2
177676,1
177681,0
177696,0
177702,1
177704,1
177717,0
177723,2
177730,1
177740,1
177751,1
177757,2
177776,2
177780,0
177783,2
177785,0
177788,1
177790,1
177794,2
177795,1
177796,2
177806,1
177808,0
177818,1
177819,0
177820,1
177825,2
177835,2
177837,0
177846,2
177854,2
177858,1
177859,2
177863,2
177864,1
177865,0
177869,2
177876,2
177881,0
177885,1
177893,1
177894,1
177895,2
177903,0
177912,2
177917,1
177923,0
177927,0
177929,2
177935,1
177938,2
177956,1
177965,1
177968,1
177978,2
177980,0
177984,1
177989,1
177995,2
178003,1
178007,0
178022,0
178023,2
178027,1
178045,2
178074,1
178076,0
178080,0
178086,2
178088,0
178091,2
178107,1
178112,1
178115,2
178116,1
178120,0
178121,2
178125,2
178127,0
178131,2
178133,0
178134,1
178135,0
178137,2
178142,0
178144,1
